;"Day";"DJIA.Close";"N225.Close";"SSMI.Close"
1998-04-16;1998-04-16;9076,570313;15883,769531;7500,100098
1998-04-17;1998-04-17;9167,5;15703,799805;7453,700195
1998-04-20;1998-04-20;9141,839844;15697,099609;7500,100098
1998-04-21;1998-04-21;9184,94043;15825,669922;7369,100098
1998-04-22;1998-04-22;9176,719727;15761,540039;7308,899902
1998-04-23;1998-04-23;9143,330078;15761,69043;7265,5
1998-04-24;1998-04-24;9064,620117;16011,240234;7232,299805
1998-04-27;1998-04-27;8917,639648;15649,950195;7053,5
1998-04-28;1998-04-28;8898,959961;15395,429688;7180,100098
1998-04-30;1998-04-30;9063,370117;15641,259766;7401,399902
1998-05-06;1998-05-06;9054,650391;15243,839844;7610,799805
1998-05-07;1998-05-07;8976,679688;15143,030273;7536
1998-05-08;1998-05-08;9055,150391;15149;7587,100098
1998-05-11;1998-05-11;9091,519531;15381,900391;7677,5
1998-05-12;1998-05-12;9161,769531;15322,480469;7627,299805
1998-05-13;1998-05-13;9211,839844;15343,80957;7582,799805
1998-05-14;1998-05-14;9172,230469;15307,69043;7550,600098
1998-05-15;1998-05-15;9096;15242,860352;7519,399902
1998-05-18;1998-05-18;9050,910156;15384,469727;7371,399902
1998-05-19;1998-05-19;9054,650391;15551,650391;7483,200195
1998-05-20;1998-05-20;9171,480469;15652,950195;7495,799805
1998-05-22;1998-05-22;9114,44043;15801,650391;7542,700195
1998-05-26;1998-05-26;8963,730469;15884,820313;7731,899902
1998-05-27;1998-05-27;8936,570313;15664,290039;7633,5
1998-05-28;1998-05-28;8970,200195;15796,549805;7605
1998-05-29;1998-05-29;8899,950195;15670,780273;7656,100098
1998-06-02;1998-06-02;8891,240234;15554,450195;7657,5
1998-06-03;1998-06-03;8803,799805;15347;7676,299805
1998-06-04;1998-06-04;8870,55957;15426,469727;7592,899902
1998-06-05;1998-06-05;9037,709961;15323,429688;7699,5
1998-06-08;1998-06-08;9069,599609;15294,709961;7743,399902
1998-06-09;1998-06-09;9049,919922;15530,169922;7716,799805
1998-06-10;1998-06-10;8971,700195;15339,259766;7652,600098
1998-06-11;1998-06-11;8811,769531;15014,040039;7498,399902
1998-06-12;1998-06-12;8834,94043;15022,330078;7417,399902
1998-06-15;1998-06-15;8627,929688;14825,169922;7342,700195
1998-06-16;1998-06-16;8665,290039;14720,379883;7388,700195
1998-06-17;1998-06-17;8829,459961;14715,379883;7562,700195
1998-06-18;1998-06-18;8813,009766;15361,540039;7488
1998-06-19;1998-06-19;8712,870117;15267,980469;7518,600098
1998-06-22;1998-06-22;8711,129883;15309,089844;7511,799805
1998-06-23;1998-06-23;8828,459961;15054,599609;7624,799805
1998-06-24;1998-06-24;8923,870117;15123,179688;7667,899902
1998-06-25;1998-06-25;8935,580078;15132,219727;7794,700195
1998-06-26;1998-06-26;8944,540039;15210,040039;7816,899902
1998-06-29;1998-06-29;8997,360352;15365,730469;7881,899902
1998-06-30;1998-06-30;8952,019531;15830,269531;7882
1998-07-01;1998-07-01;9048,669922;16362,889648;8038,200195
1998-07-02;1998-07-02;9025,259766;16471,580078;8047,299805
1998-07-06;1998-07-06;9091,769531;16350,450195;8166
1998-07-07;1998-07-07;9085,040039;16416,279297;8160
1998-07-08;1998-07-08;9174,969727;16530,970703;8227,200195
1998-07-09;1998-07-09;9089,780273;16446,949219;8205
1998-07-10;1998-07-10;9105,740234;16090,05957;8192,400391
1998-07-13;1998-07-13;9096,209961;16360,389648;8141,899902
1998-07-14;1998-07-14;9245,540039;16488,910156;8180,5
1998-07-15;1998-07-15;9234,469727;16614,140625;8158,100098
1998-07-16;1998-07-16;9328,19043;16731,919922;8126,5
1998-07-17;1998-07-17;9337,969727;16570,779297;8288,200195
1998-07-21;1998-07-21;9190,19043;16556,689453;8412
1998-07-22;1998-07-22;9128,910156;16293,05957;8340,700195
1998-07-23;1998-07-23;8932,980469;16188,009766;8229,200195
1998-07-24;1998-07-24;8937,360352;16361,889648;8205,700195
1998-07-27;1998-07-27;9028,240234;15944,360352;7998,700195
1998-07-28;1998-07-28;8934,780273;16114,540039;8093
1998-07-29;1998-07-29;8914,959961;16158,089844;8102,700195
1998-07-30;1998-07-30;9026,950195;16201,599609;8205,5
1998-07-31;1998-07-31;8883,290039;16378,969727;8239,5
1998-08-03;1998-08-03;8786,740234;16165,080078;8139,200195
1998-08-04;1998-08-04;8487,30957;16023,580078;8170,200195
1998-08-05;1998-08-05;8546,780273;15992,160156;7943,200195
1998-08-06;1998-08-06;8577,679688;15876,219727;7846,200195
1998-08-07;1998-08-07;8598,019531;15829,169922;7952,899902
1998-08-10;1998-08-10;8574,849609;15626,419922;7721,299805
1998-08-11;1998-08-11;8462,849609;15406,990234;7447,899902
1998-08-12;1998-08-12;8552,959961;15378,969727;7607,5
1998-08-13;1998-08-13;8459,5;15382,019531;7552,600098
1998-08-14;1998-08-14;8425;15123,929688;7676,299805
1998-08-17;1998-08-17;8574,849609;14794,660156;7642,100098
1998-08-18;1998-08-18;8714,650391;15063,790039;7841,299805
1998-08-19;1998-08-19;8693,280273;15406,339844;7787,600098
1998-08-20;1998-08-20;8611,410156;15391,410156;7681,899902
1998-08-21;1998-08-21;8533,650391;15298,200195;7393,799805
1998-08-24;1998-08-24;8566,610352;14988,360352;7257,700195
1998-08-25;1998-08-25;8602,650391;15072,929688;7389,5
1998-08-26;1998-08-26;8523,349609;14866,030273;7212,399902
1998-08-27;1998-08-27;8165,990234;14413,790039;6845
1998-08-28;1998-08-28;8051,680176;13915,629883;6786,899902
1998-08-31;1998-08-31;7539,069824;14107,889648;6679,399902
1998-09-01;1998-09-01;7827,430176;14369,629883;6584,5
1998-09-02;1998-09-02;7782,370117;14376,620117;6840,399902
1998-09-03;1998-09-03;7682,220215;14261,240234;6605,100098
1998-09-04;1998-09-04;7640,25;14042,910156;6674,200195
1998-09-08;1998-09-08;8020,779785;14913,490234;7033,799805
1998-09-09;1998-09-09;7865,02002;14755,540039;6802,399902
1998-09-10;1998-09-10;7615,540039;14666,030273;6502,299805
1998-09-11;1998-09-11;7795,5;13916,980469;6480,700195
1998-09-14;1998-09-14;7945,350098;14227,370117;6681,399902
1998-09-16;1998-09-16;8089,779785;14197,700195;6718,600098
1998-09-17;1998-09-17;7873,77002;13859,139648;6405,200195
1998-09-18;1998-09-18;7895,660156;13983,120117;6342,700195
1998-09-21;1998-09-21;7933,25;13597,299805;6021,5
1998-09-22;1998-09-22;7897,200195;13789,80957;6111,100098
1998-09-24;1998-09-24;8001,990234;14205,780273;6168,700195
1998-09-25;1998-09-25;8028,77002;13723,839844;6085,100098
1998-09-28;1998-09-28;8108,839844;13909,370117;6149,700195
1998-09-29;1998-09-29;8080,52002;13821,429688;6019,799805
1998-09-30;1998-09-30;7842,620117;13406,389648;5760,399902
1998-10-01;1998-10-01;7632,529785;13197,120117;5486
1998-10-02;1998-10-02;7784,689941;13223,69043;5256,399902
1998-10-05;1998-10-05;7726,240234;12948,120117;5126,5
1998-10-06;1998-10-06;7742,97998;13021,639648;5523,700195
1998-10-07;1998-10-07;7741,689941;13825,610352;5462,100098
1998-10-08;1998-10-08;7731,910156;13026,05957;5293,700195
1998-10-09;1998-10-09;7899,52002;12879,969727;5419
1998-10-12;1998-10-12;8001,470215;13555,009766;5737,899902
1998-10-13;1998-10-13;7938,140137;13242,790039;5744,899902
1998-10-14;1998-10-14;7968,779785;13070,730469;5922,5
1998-10-15;1998-10-15;8299,360352;12995,370117;6046,399902
1998-10-16;1998-10-16;8416,759766;13280,540039;6066,100098
1998-10-19;1998-10-19;8466,450195;13567,200195;6044,799805
1998-10-20;1998-10-20;8505,849609;13808,049805;6194
1998-10-21;1998-10-21;8519,230469;14216,330078;6134,100098
1998-10-22;1998-10-22;8533,139648;14295,55957;6225,899902
1998-10-23;1998-10-23;8452,290039;14144,700195;6226,899902
1998-10-26;1998-10-26;8432,209961;13843,459961;6322,299805
1998-10-27;1998-10-27;8366,040039;13820,679688;6449,799805
1998-10-28;1998-10-28;8371,969727;13516,070313;6411,399902
1998-10-29;1998-10-29;8495,030273;13668,719727;6428,600098
1998-10-30;1998-10-30;8592,099609;13564,509766;6550,600098
1998-11-02;1998-11-02;8706,150391;13952,75;6642,399902
1998-11-04;1998-11-04;8783,139648;14527,80957;6745,399902
1998-11-05;1998-11-05;8915,469727;14341,370117;6557,5
1998-11-06;1998-11-06;8975,459961;14121,969727;6649,299805
1998-11-09;1998-11-09;8897,959961;14194,540039;6651,100098
1998-11-10;1998-11-10;8863,980469;14108,089844;6564,100098
1998-11-11;1998-11-11;8823,820313;14428,019531;6657,399902
1998-11-12;1998-11-12;8829,740234;14075,05957;6753,299805
1998-11-13;1998-11-13;8919,589844;14268,209961;6703,899902
1998-11-16;1998-11-16;9011,25;14428,269531;6774,600098
1998-11-17;1998-11-17;8986,280273;14413;6789
1998-11-18;1998-11-18;9041,110352;14599,230469;6850,899902
1998-11-19;1998-11-19;9056,049805;14354,459961;6993,799805
1998-11-20;1998-11-20;9159,549805;14779,94043;7138
1998-11-24;1998-11-24;9301,150391;15164,639648;7170,299805
1998-11-25;1998-11-25;9314,280273;15073,469727;7055,799805
1998-11-27;1998-11-27;9333,080078;15069,389648;7216,399902
1998-11-30;1998-11-30;9116,549805;14883,700195;7083,100098
1998-12-01;1998-12-01;9133,540039;14835,410156;6784,299805
1998-12-02;1998-12-02;9064,540039;14986,620117;6747
1998-12-03;1998-12-03;8879,679688;14697,080078;6813,299805
1998-12-04;1998-12-04;9016,139648;14639,969727;6822,700195
1998-12-07;1998-12-07;9070,469727;14723,490234;6859
1998-12-08;1998-12-08;9027,980469;14808,200195;6810,399902
1998-12-09;1998-12-09;9009,19043;14931,900391;6814,200195
1998-12-10;1998-12-10;8841,580078;14807,799805;6699,100098
1998-12-11;1998-12-11;8821,759766;14405,639648;6662,5
1998-12-14;1998-12-14;8695,599609;14111,620117;6659,299805
1998-12-15;1998-12-15;8823,299805;14011,19043;6768,200195
1998-12-16;1998-12-16;8790,599609;14096,299805;6886,5
1998-12-17;1998-12-17;8875,820313;14126,990234;7041
1998-12-18;1998-12-18;8903,629883;14194,290039;7003,700195
1998-12-21;1998-12-21;8988,849609;14152,950195;7170,399902
1998-12-22;1998-12-22;9044,459961;13779,450195;7091,200195
1998-12-28;1998-12-28;9226,75;13709,05957;7255,5
1998-12-29;1998-12-29;9320,980469;13846,900391;7203
1998-12-30;1998-12-30;9274,639648;13842,169922;7160,700195
1999-01-04;1999-01-04;9184,269531;13415,889648;7441,799805
1999-01-05;1999-01-05;9311,19043;13232,740234;7545,799805
1999-01-06;1999-01-06;9544,969727;13468,459961;7668,799805
1999-01-07;1999-01-07;9537,759766;13536,55957;7549,700195
1999-01-08;1999-01-08;9643,320313;13391,80957;7633,700195
1999-01-11;1999-01-11;9619,889648;13368,480469;7464,399902
1999-01-12;1999-01-12;9474,679688;13360,969727;7427,200195
1999-01-13;1999-01-13;9349,55957;13403,599609;7125
1999-01-14;1999-01-14;9120,929688;13738,860352;7088
1999-01-19;1999-01-19;9355,219727;13770,44043;7207,700195
1999-01-20;1999-01-20;9335,910156;14028,049805;7300,200195
1999-01-21;1999-01-21;9264,080078;14245,419922;7125,399902
1999-01-22;1999-01-22;9120,669922;14154,400391;7036,399902
1999-01-25;1999-01-25;9203,320313;14208,80957;7076,200195
1999-01-26;1999-01-26;9324,580078;14382,009766;7074,600098
1999-01-27;1999-01-27;9200,230469;14450,05957;7030,200195
1999-01-28;1999-01-28;9281,330078;14342,320313;7137,799805
1999-01-29;1999-01-29;9358,830078;14499,25;7201,200195
1999-02-01;1999-02-01;9345,700195;14465,179688;7291,200195
1999-02-02;1999-02-02;9274,120117;14349,830078;7225,100098
1999-02-03;1999-02-03;9366,80957;14161,30957;7193
1999-02-04;1999-02-04;9304,5;14086,849609;7137,200195
1999-02-05;1999-02-05;9304,240234;13898,080078;7137
1999-02-08;1999-02-08;9291,110352;13992,490234;7055,899902
1999-02-09;1999-02-09;9133,030273;13902,660156;6943
1999-02-10;1999-02-10;9177,30957;13952,400391;6891,200195
1999-02-12;1999-02-12;9274,889648;13973,69043;6963,100098
1999-02-16;1999-02-16;9297,030273;14232,639648;7015,200195
1999-02-17;1999-02-17;9195,469727;14158,669922;7045,899902
1999-02-18;1999-02-18;9298,629883;14146,790039;6981,600098
1999-02-19;1999-02-19;9339,950195;14098,040039;6942,700195
1999-02-22;1999-02-22;9552,679688;14256,669922;7076,700195
1999-02-23;1999-02-23;9544,419922;14500,650391;7145,700195
1999-02-24;1999-02-24;9399,669922;14355,450195;7233,700195
1999-02-25;1999-02-25;9366,339844;14470,450195;7101,799805
1999-02-26;1999-02-26;9306,580078;14367,540039;7063,799805
1999-03-01;1999-03-01;9324,780273;14221,75;6995
1999-03-02;1999-03-02;9297,610352;13921,05957;6976,5
1999-03-03;1999-03-03;9275,879883;14170,360352;6986,100098
1999-03-04;1999-03-04;9467,400391;14183,450195;7106,799805
1999-03-05;1999-03-05;9736,080078;14894;7213,299805
1999-03-08;1999-03-08;9727,610352;14779,049805;7185,899902
1999-03-09;1999-03-09;9693,759766;15096,700195;7267,200195
1999-03-10;1999-03-10;9772,839844;15480;7209,399902
1999-03-11;1999-03-11;9897,44043;15502,139648;7322,600098
1999-03-12;1999-03-12;9876,349609;15488,860352;7250,700195
1999-03-15;1999-03-15;9958,769531;15779,599609;7240,899902
1999-03-16;1999-03-16;9930,469727;16072,820313;7218,899902
1999-03-17;1999-03-17;9879,410156;16268,110352;7231,799805
1999-03-18;1999-03-18;9997,620117;15717,919922;7195,700195
1999-03-19;1999-03-19;9903,549805;16378,780273;7208,299805
1999-03-23;1999-03-23;9671,830078;16019,099609;7013,600098
1999-03-24;1999-03-24;9666,839844;15515,469727;6949
1999-03-25;1999-03-25;9836,389648;15986,040039;7082,200195
1999-03-26;1999-03-26;9822,240234;16016,990234;7008,200195
1999-03-29;1999-03-29;10006,780273;16008,839844;7086,299805
1999-03-30;1999-03-30;9913,259766;15859,120117;7024,100098
1999-03-31;1999-03-31;9786,160156;15836,589844;7130,200195
1999-04-01;1999-04-01;9832,509766;16327,55957;7132,399902
1999-04-06;1999-04-06;9963,490234;16479,710938;7170
1999-04-07;1999-04-07;10085,30957;16554,5;7216,799805
1999-04-08;1999-04-08;10197,700195;16846,689453;7332,899902
1999-04-09;1999-04-09;10173,839844;16855,630859;7386,899902
1999-04-12;1999-04-12;10339,509766;16507,400391;7352,899902
1999-04-13;1999-04-13;10395,009766;16715,160156;7366,200195
1999-04-14;1999-04-14;10411,660156;16764,679688;7378,200195
1999-04-15;1999-04-15;10462,719727;16727,080078;7234,100098
1999-04-16;1999-04-16;10493,889648;16851,580078;7164,799805
1999-04-19;1999-04-19;10440,530273;16674,210938;7248,799805
1999-04-20;1999-04-20;10448,549805;16697,109375;7129,399902
1999-04-21;1999-04-21;10581,419922;16495,019531;7124,700195
1999-04-22;1999-04-22;10727,179688;16665,880859;7179,799805
1999-04-23;1999-04-23;10689,669922;16923,25;7145,799805
1999-04-26;1999-04-26;10718,589844;16918,509766;7254,700195
1999-04-27;1999-04-27;10831,709961;16957,269531;7377,299805
1999-04-28;1999-04-28;10845,450195;16942,240234;7360,899902
1999-04-30;1999-04-30;10789,040039;16701,529297;7335,5
1999-05-06;1999-05-06;10946,820313;17300,609375;7234,899902
1999-05-07;1999-05-07;11031,589844;16946,519531;7215,399902
1999-05-10;1999-05-10;11007,25;16977,009766;7225,600098
1999-05-11;1999-05-11;11026,150391;16743,179688;7202,200195
1999-05-12;1999-05-12;11000,370117;16947,359375;7161,5
1999-05-14;1999-05-14;10913,320313;16810,390625;7071,100098
1999-05-17;1999-05-17;10853,469727;16421,019531;6910,899902
1999-05-18;1999-05-18;10836,950195;16378,620117;7007,799805
1999-05-19;1999-05-19;10887,389648;16128,179688;7034,899902
1999-05-20;1999-05-20;10866,740234;16199,990234;7109,100098
1999-05-21;1999-05-21;10829,280273;16292,980469;7055,200195
1999-05-25;1999-05-25;10531,089844;16214,230469;6887,600098
1999-05-26;1999-05-26;10702,160156;16230,519531;6895,100098
1999-05-27;1999-05-27;10466,929688;16177,19043;6750,600098
1999-05-28;1999-05-28;10559,740234;15972,679688;6787,899902
1999-06-01;1999-06-01;10596,259766;16408,5;6877,899902
1999-06-02;1999-06-02;10577,889648;16417,990234;6970,799805
1999-06-03;1999-06-03;10663,69043;16227,5;7060,200195
1999-06-04;1999-06-04;10799,839844;16300,75;7156,399902
1999-06-07;1999-06-07;10909,379883;16475,890625;7215,100098
1999-06-08;1999-06-08;10765,639648;16562,919922;7194,799805
1999-06-09;1999-06-09;10690,290039;16622,5;7190,600098
1999-06-10;1999-06-10;10621,269531;17102,619141;7026,399902
1999-06-11;1999-06-11;10490,509766;17198,550781;7054,600098
1999-06-14;1999-06-14;10563,330078;17188,820313;7030,799805
1999-06-15;1999-06-15;10594,990234;17282;7060,100098
1999-06-16;1999-06-16;10784,950195;17210,179688;7103,100098
1999-06-17;1999-06-17;10841,629883;17470,449219;7153
1999-06-18;1999-06-18;10855,55957;17431,259766;7189,799805
1999-06-21;1999-06-21;10815,980469;17738,849609;7266,399902
1999-06-22;1999-06-22;10721,629883;17777,619141;7168
1999-06-23;1999-06-23;10666,860352;17586,75;7076
1999-06-24;1999-06-24;10534,830078;17628,320313;7031
1999-06-25;1999-06-25;10552,55957;17436,519531;6964
1999-06-28;1999-06-28;10655,150391;17610,580078;6945,899902
1999-06-29;1999-06-29;10815,349609;17782,789063;7007
1999-06-30;1999-06-30;10970,799805;17529,740234;6908,899902
1999-07-01;1999-07-01;11066,419922;17860,75;7091,5
1999-07-02;1999-07-02;11139,240234;17932,470703;7206,200195
1999-07-06;1999-07-06;11135,120117;18050,730469;7203
1999-07-07;1999-07-07;11187,360352;17958,900391;7155,799805
1999-07-08;1999-07-08;11126,889648;17967,650391;7171,899902
1999-07-09;1999-07-09;11193,700195;17937,730469;7156,100098
1999-07-12;1999-07-12;11200,980469;18274,179688;7176,700195
1999-07-13;1999-07-13;11175,019531;18181,089844;7066
1999-07-14;1999-07-14;11148,099609;18357,859375;7093,899902
1999-07-15;1999-07-15;11186,410156;18431,859375;7112,5
1999-07-16;1999-07-16;11209,839844;18248,300781;7077,200195
1999-07-19;1999-07-19;11187,679688;18532,580078;7104,200195
1999-07-21;1999-07-21;11002,780273;18257,519531;7016,899902
1999-07-22;1999-07-22;10969,219727;17730,339844;6949,700195
1999-07-23;1999-07-23;10910,959961;17534,439453;6802,100098
1999-07-26;1999-07-26;10863,160156;17491,339844;6729,600098
1999-07-27;1999-07-27;10979,040039;17462,720703;6817,899902
1999-07-28;1999-07-28;10972,070313;17579,910156;6829,200195
1999-07-29;1999-07-29;10791,290039;17869,919922;6713,600098
1999-07-30;1999-07-30;10655,150391;17861,859375;6887,399902
1999-08-02;1999-08-02;10645,959961;17825,699219;6925,600098
1999-08-03;1999-08-03;10677,30957;17969,929688;6916,700195
1999-08-04;1999-08-04;10674,769531;17685,380859;6895,200195
1999-08-05;1999-08-05;10793,820313;17358,189453;6751,100098
1999-08-06;1999-08-06;10714,030273;17084,240234;6710,5
1999-08-09;1999-08-09;10707,700195;17190,449219;6721,799805
1999-08-10;1999-08-10;10655,150391;17202,089844;6616,700195
1999-08-11;1999-08-11;10787,799805;17211,160156;6686
1999-08-12;1999-08-12;10789,389648;17422,970703;6806,100098
1999-08-13;1999-08-13;10973,650391;17435,169922;6934,399902
1999-08-16;1999-08-16;11046,790039;17826,029297;6988,899902
1999-08-17;1999-08-17;11117,080078;17860,089844;6993,799805
1999-08-18;1999-08-18;10991,379883;17892,259766;6988,799805
1999-08-19;1999-08-19;10963,839844;17879,740234;6990,899902
1999-08-20;1999-08-20;11100,610352;18098,109375;7051,5
1999-08-23;1999-08-23;11299,759766;18233,550781;7147,5
1999-08-24;1999-08-24;11283,299805;18095,410156;7104,299805
1999-08-25;1999-08-25;11326,040039;17855,160156;7142,700195
1999-08-26;1999-08-26;11198,450195;17666,289063;7141,899902
1999-08-27;1999-08-27;11090,169922;17599,369141;7167,700195
1999-08-30;1999-08-30;10914,129883;17918,970703;7155
1999-08-31;1999-08-31;10829,280273;17436,560547;7008,799805
1999-09-01;1999-09-01;10937,879883;17802,480469;7094,5
1999-09-02;1999-09-02;10843,209961;17631,25;7014,899902
1999-09-03;1999-09-03;11078,450195;17629,990234;7137,600098
1999-09-07;1999-09-07;11034,129883;17707,5;7187,700195
1999-09-08;1999-09-08;11036,339844;17641,380859;7160,200195
1999-09-09;1999-09-09;11079,400391;17677,560547;7193,700195
1999-09-10;1999-09-10;11028,429688;17711,019531;7171,899902
1999-09-13;1999-09-13;11030,330078;17909,289063;7059
1999-09-14;1999-09-14;10910,330078;17777,220703;7030,700195
1999-09-16;1999-09-16;10737,459961;17291,589844;6985
1999-09-17;1999-09-17;10803,629883;17342,269531;7026,600098
1999-09-20;1999-09-20;10823,900391;17575,259766;7072,299805
1999-09-21;1999-09-21;10598,469727;17932,789063;7043
1999-09-22;1999-09-22;10524,070313;17325,759766;7018
1999-09-24;1999-09-24;10279,330078;16871,730469;6965,700195
1999-09-27;1999-09-27;10303,389648;16821,060547;7061,399902
1999-09-28;1999-09-28;10275,530273;17325,699219;6917,399902
1999-09-29;1999-09-29;10213,480469;17282,279297;6892,799805
1999-09-30;1999-09-30;10336,950195;17605,460938;6907,399902
1999-10-01;1999-10-01;10273;17712,560547;6878,600098
1999-10-04;1999-10-04;10401,230469;17763,710938;7007,899902
1999-10-05;1999-10-05;10400,589844;17784,150391;6999
1999-10-06;1999-10-06;10588,339844;17896,419922;7024,5
1999-10-07;1999-10-07;10537,049805;18136,550781;7065,200195
1999-10-08;1999-10-08;10649,759766;18062,179688;7096,5
1999-10-12;1999-10-12;10417,05957;18090,810547;7023
1999-10-13;1999-10-13;10232,160156;17754,490234;6952,299805
1999-10-14;1999-10-14;10286,610352;17780,259766;6952,799805
1999-10-15;1999-10-15;10019,709961;17601,570313;6787,200195
1999-10-18;1999-10-18;10116,280273;17275,330078;6712,100098
1999-10-19;1999-10-19;10204,929688;17254,169922;6871,299805
1999-10-20;1999-10-20;10392,360352;17534,710938;6858
1999-10-21;1999-10-21;10297,69043;17448,269531;6783
1999-10-22;1999-10-22;10470,25;17438,800781;6876,899902
1999-10-25;1999-10-25;10349,929688;17648,789063;6820,299805
1999-10-26;1999-10-26;10302,129883;17671,789063;6890,399902
1999-10-27;1999-10-27;10394,889648;17382,359375;6873,899902
1999-10-28;1999-10-28;10622,530273;17413,710938;7037,100098
1999-10-29;1999-10-29;10729,860352;17942,080078;7160,299805
1999-11-01;1999-11-01;10648,509766;17996,919922;7156,899902
1999-11-02;1999-11-02;10581,839844;17991,960938;7189,700195
1999-11-04;1999-11-04;10639,639648;18348,130859;7301,299805
1999-11-05;1999-11-05;10704,480469;18354,900391;7345,5
1999-11-08;1999-11-08;10718,849609;18240,980469;7348,899902
1999-11-09;1999-11-09;10617,320313;18292,160156;7343
1999-11-10;1999-11-10;10597,740234;18567,869141;7359,200195
1999-11-11;1999-11-11;10595,299805;18327,279297;7421,200195
1999-11-15;1999-11-15;10760,75;18198,089844;7415,799805
1999-11-16;1999-11-16;10932,330078;18155,140625;7419,200195
1999-11-17;1999-11-17;10883,089844;18274,820313;7398,399902
1999-11-18;1999-11-18;11035,700195;18532,810547;7402,600098
1999-11-19;1999-11-19;11003,889648;18570,839844;7367,399902
1999-11-22;1999-11-22;11089,519531;18822,119141;7313,899902
1999-11-24;1999-11-24;11008,169922;18896,210938;7243,899902
1999-11-26;1999-11-26;10988,910156;18914,5;7359,799805
1999-11-29;1999-11-29;10947,919922;18850,269531;7400
1999-11-30;1999-11-30;10877,80957;18558,230469;7399,700195
1999-12-01;1999-12-01;10998,389648;18495,949219;7478,399902
1999-12-02;1999-12-02;11039,05957;18514,410156;7485,299805
1999-12-03;1999-12-03;11286,179688;18368,140625;7547,299805
1999-12-06;1999-12-06;11225,009766;18507,199219;7441,299805
1999-12-07;1999-12-07;11106,650391;18593,960938;7406,100098
1999-12-08;1999-12-08;11068,120117;18401,199219;7336,5
1999-12-09;1999-12-09;11134,790039;18260,720703;7342,799805
1999-12-10;1999-12-10;11224,700195;18271,849609;7299,700195
1999-12-13;1999-12-13;11192,589844;18205,080078;7292,700195
1999-12-14;1999-12-14;11160,169922;18165,550781;7308,299805
1999-12-15;1999-12-15;11225,320313;18138,359375;7247,799805
1999-12-16;1999-12-16;11244,889648;18111,310547;7317,399902
1999-12-17;1999-12-17;11257,429688;18095,119141;7351,299805
1999-12-20;1999-12-20;11144,269531;18175,490234;7389,700195
1999-12-21;1999-12-21;11200,540039;18080,380859;7301,399902
1999-12-22;1999-12-22;11203,599609;18461,929688;7300,899902
1999-12-27;1999-12-27;11391,080078;18546,900391;7413,299805
1999-12-28;1999-12-28;11476,709961;18783,519531;7447,200195
1999-12-29;1999-12-29;11484,660156;18810,580078;7488,700195
1999-12-30;1999-12-30;11452,860352;18934,339844;7570,100098
2000-01-04;2000-01-04;10997,929688;19002,859375;7268,100098
2000-01-05;2000-01-05;11122,650391;18542,550781;7181,299805
2000-01-06;2000-01-06;11253,259766;18168,269531;7280,600098
2000-01-07;2000-01-07;11522,55957;18193,410156;7448
2000-01-11;2000-01-11;11511,080078;18850,919922;7420,100098
2000-01-12;2000-01-12;11551,099609;18677,419922;7440,200195
2000-01-13;2000-01-13;11582,429688;18833,289063;7436,899902
2000-01-14;2000-01-14;11722,980469;18956,550781;7513,899902
2000-01-18;2000-01-18;11560,719727;19196,570313;7404,799805
2000-01-19;2000-01-19;11489,360352;18897,75;7336,799805
2000-01-20;2000-01-20;11351,299805;19008,009766;7251,200195
2000-01-21;2000-01-21;11251,709961;18878,089844;7236
2000-01-24;2000-01-24;11008,169922;19056,710938;7127,899902
2000-01-25;2000-01-25;11029,889648;18895,529297;6954,799805
2000-01-26;2000-01-26;11032,990234;19111,189453;6963,600098
2000-01-27;2000-01-27;11028,019531;19209,720703;7113,399902
2000-01-28;2000-01-28;10738,870117;19434,779297;7029,600098
2000-01-31;2000-01-31;10940,530273;19539,699219;6894,700195
2000-02-01;2000-02-01;11041,049805;19423,380859;7025,200195
2000-02-02;2000-02-02;11003,200195;19578,910156;7097,399902
2000-02-03;2000-02-03;11013,44043;19786,419922;7182,899902
2000-02-04;2000-02-04;10963,799805;19763,130859;7148,700195
2000-02-07;2000-02-07;10905,790039;19945,429688;7131,299805
2000-02-08;2000-02-08;10957,599609;19868,880859;7130,899902
2000-02-09;2000-02-09;10699,160156;20007,769531;7031,700195
2000-02-10;2000-02-10;10643,629883;19710,019531;6998
2000-02-14;2000-02-14;10519,839844;19556,460938;6921,700195
2000-02-15;2000-02-15;10718,089844;19367,830078;6806,399902
2000-02-16;2000-02-16;10561,410156;19599,179688;6933,299805
2000-02-17;2000-02-17;10514,570313;19791,400391;7029,399902
2000-02-18;2000-02-18;10219,519531;19789,029297;7047
2000-02-22;2000-02-22;10304,839844;19390,580078;7037,5
2000-02-23;2000-02-23;10225,730469;19519,550781;7091,700195
2000-02-24;2000-02-24;10092,629883;19571,439453;7043,799805
2000-02-25;2000-02-25;9862,120117;19817,880859;6989,100098
2000-02-28;2000-02-28;10038,650391;19720,099609;6917,799805
2000-02-29;2000-02-29;10128,30957;19959,519531;6910,100098
2000-03-01;2000-03-01;10137,929688;20081,669922;6959,100098
2000-03-02;2000-03-02;10164,919922;20065,109375;7052,399902
2000-03-03;2000-03-03;10367,200195;19927,539063;7025,299805
2000-03-06;2000-03-06;10170,5;19796,349609;7087,700195
2000-03-07;2000-03-07;9796,030273;19944,240234;7050,200195
2000-03-08;2000-03-08;9856,530273;19766,800781;6945,5
2000-03-09;2000-03-09;10010,730469;19662,330078;6902
